College Code,College Name,College Type,Choice Code,Course Name,Stage,Category,Number,Percent,Group
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213424210,Computer Science and Engineering,Stage-I,LNTA,35766,69.75%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213424210,Computer Science and Engineering,Stage-I,LNTC,28993,73.09%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213424210,Computer Science and Engineering,Stage-I,LSEBC,16549,79.38%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213424210,Computer Science and Engineering,Stage-I,EWS,17266,79.00%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213429310,Electrical Engineering,Stage-I,GOPEN,20011,77.47%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213429310,Electrical Engineering,Stage-I,GSC,20963,77.00%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213429310,Electrical Engineering,Stage-I,GST,48803,54.53%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213429310,Electrical Engineering,Stage-I,GNTB,23193,75.89%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213429310,Electrical Engineering,Stage-I,GOBC,26103,74.47%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213429310,Electrical Engineering,Stage-I,GSEBC,27572,73.72%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213429310,Electrical Engineering,Stage-I,LOPEN,19278,77.88%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213429310,Electrical Engineering,Stage-I,LSC,20148,77.39%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213429310,Electrical Engineering,Stage-I,LOBC,36279,69.50%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213429310,Electrical Engineering,Stage-I,EWS,24147,75.39%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213429310,Electrical Engineering,Stage-II,LNTC,28804,73.17%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213437810,Electronics Engineering ( VLSI Design and Technology),Stage-I,GOPEN,48009,58.65%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213437810,Electronics Engineering ( VLSI Design and Technology),Stage-I,LOPEN,39752,67.60%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213461510,Mechanical & Automation Engineering,Stage-I,GOPEN,46449,61.85%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213461510,Mechanical & Automation Engineering,Stage-I,EWS,46079,62.35%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213484410,Electronics and Computer Engineering,Stage-I,GOPEN,23971,75.49%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213484410,Electronics and Computer Engineering,Stage-I,GSC,26280,74.35%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213484410,Electronics and Computer Engineering,Stage-I,GOBC,33959,70.65%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213484410,Electronics and Computer Engineering,Stage-I,LOPEN,23747,75.60%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213484410,Electronics and Computer Engineering,Stage-I,LOBC,36582,69.35%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213484410,Electronics and Computer Engineering,Stage-I,LSEBC,27737,73.65%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213491210,Computer Science and Engineering(Data Science),Stage-I,GOPEN,19430,77.77%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213491210,Computer Science and Engineering(Data Science),Stage-I,GSC,20742,77.11%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213491210,Computer Science and Engineering(Data Science),Stage-I,GOBC,20022,77.47%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213491210,Computer Science and Engineering(Data Science),Stage-I,GSEBC,23654,75.66%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213491210,Computer Science and Engineering(Data Science),Stage-I,LOPEN,12872,81.49%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213491210,Computer Science and Engineering(Data Science),Stage-I,LOBC,19888,77.54%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213491210,Computer Science and Engineering(Data Science),Stage-I,EWS,29586,72.80%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213519110,Civil Engineering,Stage-I,GOPEN,38097,68.51%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213519110,Civil Engineering,Stage-I,GSC,45138,63.52%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213519110,Civil Engineering,Stage-I,GNTC,47378,60.22%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213519110,Civil Engineering,Stage-I,GSEBC,45935,62.53%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213519110,Civil Engineering,Stage-I,LOPEN,31643,71.79%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213519110,Civil Engineering,Stage-I,LSC,41411,66.58%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,GOPEN,22782,76.11%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,GSC,26320,74.34%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,GNTA,25622,74.97%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,GNTC,26657,74.17%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,GNTD,27832,73.60%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,GOBC,24894,75.03%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,GSEBC,25762,74.97%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,LOPEN,20996,76.97%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,LSC,35123,70.06%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,LNTA,35026,70.11%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,LNTB,38912,68.06%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,LOBC,28600,73.26%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,LSEBC,22837,76.06%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213524210,Computer Science and Engineering,Stage-I,EWS,45872,62.63%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213561210,Mechanical Engineering,Stage-I,GOPEN,33086,71.08%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213561210,Mechanical Engineering,Stage-I,GSC,49045,49.28%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213561210,Mechanical Engineering,Stage-I,GNTA,36530,69.38%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213561210,Mechanical Engineering,Stage-I,LOPEN,35553,69.85%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213561210,Mechanical Engineering,Stage-I,EWS,24925,75.00%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213561210,Mechanical Engineering,Stage-II,LOPEN,34297,70.47%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213561210,Mechanical Engineering,Stage-II,LNTD,46604,61.59%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Stage-I,GOPEN,21808,76.56%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Stage-I,GSC,27454,73.77%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Stage-I,GOBC,28225,73.43%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Stage-I,LOPEN,28509,73.29%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Stage-I,LOBC,31811,71.71%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Stage-I,LSEBC,30705,72.25%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Stage-II,LNTA,47859,59.09%,Eng
2135,"Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Stage-II,LNTC,27223,73.89%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,GOPEN,20971,77.00%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,GSC,34404,70.42%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,GST,32499,71.37%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,GNTA,21464,76.74%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,GNTB,35043,70.11%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,GNTC,33029,71.11%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,GNTD,22203,76.37%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,GOBC,39812,67.58%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,GSEBC,45825,62.68%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,LOPEN,6820,85.53%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,LSC,48008,58.65%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,LOBC,47225,60.51%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,PWD-O,48798,54.56%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-I,EWS,17294,79.00%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213619110,Civil Engineering,Stage-II,LSC,35278,70.00%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624210,Computer Science and Engineering,Stage-I,GOPEN,20346,77.31%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624210,Computer Science and Engineering,Stage-I,GSC,27211,73.89%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624210,Computer Science and Engineering,Stage-I,GOBC,26015,74.94%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624210,Computer Science and Engineering,Stage-I,GSEBC,22838,76.06%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624210,Computer Science and Engineering,Stage-I,LOPEN,16986,79.14%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624210,Computer Science and Engineering,Stage-I,LNTC,26632,74.17%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624210,Computer Science and Engineering,Stage-I,EWS,46499,61.78%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624210,Computer Science and Engineering,Stage-II,LNTA,29341,72.91%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624610,Information Technology,Stage-I,GOPEN,33174,71.03%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624610,Information Technology,Stage-I,GSC,47484,60.00%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624610,Information Technology,Stage-I,GNTA,34786,70.23%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624610,Information Technology,Stage-I,GNTB,34933,70.17%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624610,Information Technology,Stage-I,GNTC,45951,62.51%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624610,Information Technology,Stage-I,GNTD,38166,68.47%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624610,Information Technology,Stage-I,GOBC,45994,62.46%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624610,Information Technology,Stage-I,GSEBC,44112,64.51%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624610,Information Technology,Stage-I,LOPEN,32849,71.19%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624610,Information Technology,Stage-I,LSC,47320,60.34%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624610,Information Technology,Stage-I,LNTB,36322,69.49%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624610,Information Technology,Stage-I,LOBC,42861,65.54%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213624610,Information Technology,Stage-I,EWS,38804,68.12%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-I,GOPEN,20635,77.17%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-I,GSC,27213,73.89%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-I,GST,39444,67.78%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-I,GNTB,32681,71.28%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-I,GNTD,27137,73.94%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-I,GOBC,27440,73.78%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-I,GSEBC,31179,72.00%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-I,LOPEN,23836,75.56%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-I,LSC,32794,71.22%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-I,LNTA,33583,70.83%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-I,LNTC,27820,73.61%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-I,LSEBC,47728,59.43%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-I,EWS,31889,71.67%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213629310,Electrical Engineering,Stage-II,LOBC,33694,70.78%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213637210,Electronics and Telecommunication Engg,Stage-I,GOPEN,32844,71.20%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213637210,Electronics and Telecommunication Engg,Stage-I,GSC,48826,54.30%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213637210,Electronics and Telecommunication Engg,Stage-I,GNTA,33001,71.12%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213637210,Electronics and Telecommunication Engg,Stage-I,GOBC,46376,61.94%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213637210,Electronics and Telecommunication Engg,Stage-I,GSEBC,37212,69.00%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213637210,Electronics and Telecommunication Engg,Stage-I,LOPEN,37982,68.57%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213637210,Electronics and Telecommunication Engg,Stage-I,LSC,46118,62.29%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213637210,Electronics and Telecommunication Engg,Stage-I,LNTD,43733,64.88%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213637210,Electronics and Telecommunication Engg,Stage-I,LOBC,45432,63.18%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213637210,Electronics and Telecommunication Engg,Stage-I,EWS,38463,68.32%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213637210,Electronics and Telecommunication Engg,Stage-II,LOBC,48418,57.09%,Eng
2136,"Aditya Engineering College , Beed (Un-Aided)",Un-Aided,213661210,Mechanical Engineering,Stage-I,GOPEN,22097,76.41%,Eng
